Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC409911	-6222.062382	-6221.835109	0.454546	Xylo	NonCanon	 protein disulfide-isomerase A3 	0.500183999926738	1
LOC409920	-1198.232255	-1195.597524	5.26946	Xylo	Canon	 ubiquitin-conjugating enzyme E2 variant 2 	0.0217027440098983	1
LOC409924	-5834.616678	-5834.616678	0	Xylo	NonCanon	 synaptic vesicle glycoprotein 2B 	1	1
LOC409925	-1961.403498	-1961.403495	6e-06	Xylo	Canon	 dual specificity mitogen-activated protein kinase kinase dSOR1 	0.998045591906797	1
LOC409928	-9804.072634	-9794.288446	19.5684	Xylo	NonCanon	 RNA polymerase II elongation factor Ell 	9.706138609313e-06	0.0101623271239507
LOC409930	-2422.994382	-2422.728772	0.53122	Xylo	NonCanon	 putative ATP synthase subunit f, mitochondrial 	0.466094397341573	1
LOC409941	-10075.98959	-10075.98959	0	Xylo	Canon	 zinc finger FYVE domain-containing protein 1 	1	1
LOC409945	-6607.578694	-6607.275973	0.605442	Xylo	NonCanon	 aspartate--tRNA ligase, cytoplasmic 	0.436509157404236	1
LOC409976	-3430.727711	-3430.719989	0.015444	Xylo	NonCanon	 transmembrane emp24 domain-containing protein 5 	0.90109841894143	1
LOC410039	-5382.710443	-5382.701866	0.017154	Xylo	NonCanon	 cysteine desulfurase, mitochondrial 	0.895796444991559	1
LOC410055	-3524.498809	-3524.498809	0	Xylo	NonCanon	 probable tRNA(His) guanylyltransferase 	1	1
LOC410059	-5606.508456	-5606.508456	0	Xylo	NonCanon	 probable citrate synthase 2, mitochondrial 	1	1
LOC410087	-3983.875928	-3983.589994	0.571868	Xylo	NonCanon	 uncharacterized LOC410087 	0.449517576340701	1
LOC410091	-4573.543171	-4572.20108	2.68418	Xylo	NonCanon	 ras guanine nucleotide exchange factor P 	0.101349385240485	1
LOC410097	-17933.920832	-17926.869859	14.1019	Xylo	NonCanon	 DNA repair protein complementing XP-G cells 	0.000173168774482316	0.179922356687127
LOC410105	-6457.605602	-6457.27593	0.659344	Xylo	NonCanon	 alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase 	0.416791631493262	1
LOC410107	-8844.196489	-8844.196428	0.000122	Xylo	NonCanon	 broad-complex core protein isoforms 1/2/3/4/5 	0.991187256168715	1
LOC410118	-6282.219958	-6282.219958	0	Xylo	NonCanon	 D-glucuronyl C5-epimerase B 	1	1
LOC410155	-4.813935	-4.813935	0	Xylo	NonCanon	 histone-lysine N-methyltransferase setd3 	1	1
LOC410157	-1649.285728	-1649.285728	0	Xylo	NonCanon	 ras-related protein Rab-23 	1	1
LOC410159	-16596.620965	-16595.374688	2.49255	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 13 	0.114386257858045	1
LOC410172	-5754.855935	-5754.689835	0.3322	Xylo	NonCanon	 translocating chain-associated membrane protein 1-like 1 	0.564366510972029	1
LOC410183	-19191.06829	-19191.06829	0	Xylo	Canon	 1-phosphatidylinositol 3-phosphate 5-kinase 	1	1
LOC410241	-1791.679326	-1791.679326	0	Xylo	NonCanon	 ras-related protein Rab-10 	1	1
LOC410257	-4612.836419	-4611.962579	1.74768	Xylo	Canon	 cysteine protease ATG4D 	0.186168654689278	1
LOC410270	-7515.480086	-7515.480085	2e-06	Xylo	NonCanon	 acetylcholinesterase 	0.998871621209031	1
LOC410283	-3339.283836	-3338.271198	2.02528	Xylo	NonCanon	 transmembrane protein 222 	0.154700407590261	1
LOC410286	-10663.082527	-10663.082527	0	Xylo	NonCanon	 probable tRNA (uracil-O(2)-)-methyltransferase 	1	1
LOC410289	-10181.138105	-10172.834389	16.6074	Xylo	NonCanon	 paraplegin 	4.59713032327554e-05	0.0479940405749967
LOC410337	-11376.529331	-11374.742726	3.57321	Xylo	NonCanon	 venom dipeptidylpeptidase IV 	0.0587187005288964	1
LOC410338	-4591.549045	-4591.549045	0	Xylo	NonCanon	 endoplasmic reticulum-Golgi intermediate compartment protein 3 	1	1
LOC410371	-12235.31893	-12235.259028	0.119804	Xylo	NonCanon	 calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type 	0.729247164603883	1
LOC410376	-3836.988904	-3836.988904	0	Xylo	NonCanon	 peptidyl-tRNA hydrolase ICT1, mitochondrial 	1	1
LOC410379	-11929.019304	-11924.06937	9.89987	Xylo	NonCanon	 uncharacterized LOC410379 	0.00165290447852608	1
LOC410383	-7112.772343	-7112.772343	0	Xylo	NonCanon	 calcium homeostasis endoplasmic reticulum protein 	1	1
LOC410395	-1773.151451	-1773.151451	0	Xylo	NonCanon	 chromobox protein homolog 1 	1	1
LOC410414	-11959.937411	-11959.937411	0	Xylo	NonCanon	 116 kDa U5 small nuclear ribonucleoprotein component 	1	1
LOC410420	-3310.686081	-3310.686081	0	Xylo	NonCanon	 isochorismatase domain-containing protein 2 	1	1
LOC410451	-8134.184825	-8134.184825	0	Xylo	NonCanon	 venom serine carboxypeptidase 	1	1
LOC410456	-4976.68857	-4976.68857	0	Xylo	NonCanon	 uncharacterized LOC410456 	1	1
LOC410470	-5494.58346	-5494.58346	0	Xylo	NonCanon	 putative polypeptide N-acetylgalactosaminyltransferase 9 	1	1
LOC410484	-10049.128815	-10047.511494	3.23464	Xylo	NonCanon	 trehalase 	0.0720961470487206	1
LOC410485	-11479.689006	-11471.057372	17.2633	Xylo	NonCanon	 transmembrane and TPR repeat-containing protein CG4050 	3.25411686053686e-05	0.0340380623612155
LOC410510	-11034.644884	-11032.460027	4.36971	Xylo	Canon	 hepatocyte growth factor-regulated tyrosine kinase substrate 	0.0365832173938049	1
LOC410512	-4899.231679	-4899.231679	0	Xylo	NonCanon	 DNA methyltransferase 2 	1	1
LOC410525	-1720.135571	-1720.135571	0	Xylo	NonCanon	 retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta 	1	1
LOC410538	-10299.695491	-10297.802917	3.78515	Xylo	NonCanon	 probable C-mannosyltransferase DPY19L1 	0.0517092754472285	1
LOC410542	-6069.094459	-6069.094459	0	Xylo	NonCanon	 ras association domain-containing protein 8 	1	1
LOC410550	-8432.426023	-8430.295628	4.26079	Xylo	NonCanon	 aminomethyltransferase, mitochondrial 	0.0390017796769752	1
LOC410561	-2758.851581	-2758.850728	0.001706	Xylo	NonCanon	 ciliogenesis and planar polarity effector 2 	0.967053741278679	1
LOC410571	-16245.33413	-16233.635848	23.3966	Xylo	NonCanon	 DNA topoisomerase 3-alpha 	1.31811303945859e-06	0.00138401869143152
LOC410575	-3907.717005	-3907.717005	0	Xylo	Canon	 dual specificity mitogen-activated protein kinase kinase 4 	1	1
LOC410577	-2900.951137	-2900.951137	0	Xylo	NonCanon	 acid sphingomyelinase-like phosphodiesterase 3a 	1	1
LOC410583	-6368.930106	-6368.446124	0.967964	Xylo	NonCanon	 ornithine aminotransferase, mitochondrial 	0.325188476820418	1
LOC410585	-21849.634455	-21849.634455	0	Xylo	NonCanon	 DE-cadherin 	1	1
LOC410618	-5966.596704	-5966.596704	0	Xylo	NonCanon	 transmembrane protein 161B 	1	1
LOC410630	-14530.911879	-14529.364156	3.09545	Xylo	NonCanon	 cGMP-specific 3',5'-cyclic phosphodiesterase 	0.07851144228115	1
LOC410636	-1938.819407	-1938.819407	0	Xylo	NonCanon	 CDGSH iron-sulfur domain-containing protein 2 homolog 	1	1
LOC410663	-1727.270623	-1727.270623	0	Xylo	NonCanon	 selenoprotein F 	1	1
LOC410664	-9270.480309	-9264.382945	12.1947	Xylo	NonCanon	 protein arginine N-methyltransferase 5 	0.000479254825213183	0.493632469969578
LOC410719	-5097.535181	-5096.864884	1.34059	Xylo	Canon	 syntaxin-17 	0.246929947333427	1
LOC410732	-5476.504542	-5476.504542	0	Xylo	Canon	 3-phosphoinositide-dependent protein kinase 1 	1	1
LOC410811	-9057.470425	-9057.470425	0	Xylo	NonCanon	 ras GTPase-activating protein 1 	1	1
LOC410812	-2064.840746	-2064.672994	0.335504	Xylo	Canon	 ras-like protein 1 	0.562435966781619	1
LOC410821	-3499.154889	-3499.154889	0	Xylo	NonCanon	 tetraspanin-9 	1	1
LOC410837	-2914.401936	-2914.401936	0	Xylo	NonCanon	 microsomal glutathione S-transferase 1 	1	1
LOC410860	-3839.074204	-3839.074204	0	Xylo	Canon	 battenin 	1	1
LOC410879	-6016.284542	-6016.284542	0	Xylo	NonCanon	 U3 small nucleolar RNA-interacting protein 2 	1	1
LOC410907	-5266.035904	-5266.035904	0	Xylo	NonCanon	 U4/U6 small nuclear ribonucleoprotein Prp31 	1	1
LOC410911	-5911.061001	-5910.771219	0.579564	Xylo	NonCanon	 glycosaminoglycan xylosylkinase 	0.446483269765149	1
LOC410940	-19488.650684	-19484.914048	7.47327	Xylo	NonCanon	 DNA topoisomerase 2-binding protein 1 	0.00626217087328754	1
LOC410943	-3823.312985	-3823.312985	0	Xylo	NonCanon	 ras-related protein Rap-2a 	1	1
LOC410952	-4534.971312	-4534.603115	0.736394	Xylo	NonCanon	 dehydrogenase/reductase SDR family protein 7-like 	0.390818462741239	1
LOC410969	-2268.409792	-2267.896297	1.02699	Xylo	NonCanon	 ras-related protein Rab-9A 	0.310866680054924	1
LOC410973	-1733.99566	-1733.99566	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 22 	1	1
LOC410985	-3802.884876	-3802.884876	0	Xylo	NonCanon	 palmitoyltransferase ZDHHC23 	1	1
LOC411043	-7237.7315	-7237.731497	6e-06	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 17 	0.998045591906797	1
LOC411048	-2873.923152	-2871.750398	4.34551	Xylo	NonCanon	 sestrin homolog 	0.0371066521392847	1
LOC411054	-6097.485791	-6097.485791	0	Xylo	NonCanon	 polypeptide N-acetylgalactosaminyltransferase 2 	1	1
LOC411070	-14449.467057	-14449.467057	0	Xylo	NonCanon	 histone-lysine N-methyltransferase, H3 lysine-79 specific 	1	1
LOC411083	-11680.273798	-11678.018765	4.51007	Xylo	NonCanon	 sodium/potassium-transporting ATPase subunit alpha 	0.0336958616876852	1
LOC411088	-2119.727751	-2119.727751	0	Xylo	NonCanon	 probable maleylacetoacetate isomerase 2 	1	1
LOC411100	-4163.033409	-4163.033409	0	Xylo	NonCanon	 FGGY carbohydrate kinase domain-containing protein 	1	1
LOC411115	-41790.377968	-41787.39132	5.9733	Xylo	Canon	 baculoviral IAP repeat-containing protein 6 	0.0145240757670811	1
LOC411148	-6837.284856	-6837.185004	0.199704	Xylo	NonCanon	 palmitoyltransferase Hip14 	0.654959874829605	1
LOC411163	-6437.99065	-6437.99065	0	Xylo	NonCanon	 N-alpha-acetyltransferase 15, NatA auxiliary subunit 	1	1
LOC411164	-5705.475869	-5705.475869	0	Xylo	NonCanon	 DNA-directed RNA polymerase III subunit RPC3 	1	1
LOC411167	-7824.813855	-7822.825376	3.97696	Xylo	NonCanon	 cysteine--tRNA ligase, cytoplasmic 	0.0461267413737626	1
LOC411188	-5934.558841	-5934.036707	1.04427	Xylo	NonCanon	 L-lactate dehydrogenase 	0.306830458162582	1
LOC411191	-2118.989134	-2118.989134	0	Xylo	NonCanon	 DNA-directed RNA polymerase III subunit RPC8 	1	1
LOC411214	-4469.487254	-4469.487254	0	Xylo	NonCanon	 BTB/POZ domain-containing protein kctd15-like 	1	1
LOC411233	-10187.326431	-10187.326431	0	Xylo	NonCanon	 U3 small nucleolar ribonucleoprotein protein MPP10 	1	1
LOC411249	-13793.546562	-13793.470344	0.152436	Xylo	NonCanon	 cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 	0.696218214766128	1
LOC411260	-1233.815107	-1233.815107	0	Xylo	NonCanon	 ras-related protein Rab-27A 	1	1
LOC411261	-10243.160692	-10242.376093	1.5692	Xylo	NonCanon	 molybdenum cofactor sulfurase 1 	0.210323231137572	1
LOC411270	-9293.638485	-9292.06694	3.14309	Xylo	Canon	 serine/threonine-protein kinase STE20 	0.0762492241626419	1
LOC411288	-4610.468515	-4610.468515	0	Xylo	NonCanon	 cAMP-specific 3',5'-cyclic phosphodiesterase 	1	1
LOC411295	-2903.823345	-2903.763786	0.119118	Xylo	Canon	 V-type proton ATPase subunit D 1 	0.729993065222522	1
LOC411306	-4864.205818	-4863.33343	1.74478	Xylo	NonCanon	 inositol hexakisphosphate kinase 2 	0.186534307093791	1
LOC411335	-2947.43033	-2947.430322	1.6e-05	Xylo	NonCanon	 transmembrane protein 199 	0.996808470267537	1
LOC411347	-2004.509332	-2001.327994	6.36268	Xylo	NonCanon	 peripheral plasma membrane protein CASK 	0.0116545377153992	1
LOC411365	-3112.38252	-3112.38252	0	Xylo	NonCanon	 beta-1,4-N-acetylgalactosaminyltransferase bre-4 	1	1
LOC411391	-3575.872703	-3575.872703	0	Xylo	NonCanon	 thioredoxin-related transmembrane protein 2 homolog 	1	1
LOC411404	-5961.080986	-5961.080986	0	Xylo	NonCanon	 nucleolar complex protein 4 homolog B 	1	1
LOC411408	-2551.145037	-2551.145037	0	Xylo	NonCanon	 CDP-diacylglycerol--inositol 3-phosphatidyltransferase 	1	1
LOC411447	-7535.18051	-7527.939671	14.4817	Xylo	NonCanon	 serine palmitoyltransferase 2 	0.000141527800245873	0.147330440055954
LOC411457	-5571.780627	-5571.780627	0	Xylo	NonCanon	 galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase P 	1	1
LOC411458	-6777.767781	-6777.767781	0	Xylo	NonCanon	 histone-arginine methyltransferase CARMER 	1	1
LOC411473	-8589.042531	-8589.042531	0	Xylo	NonCanon	 carnitine O-palmitoyltransferase 2, mitochondrial 	1	1
LOC411474	-21682.81157	-21680.287921	5.0473	Xylo	NonCanon	 nucleoporin NUP188 homolog 	0.0246643431594181	1
LOC411490	-7371.759926	-7371.759926	0	Xylo	NonCanon	 probable beta-hexosaminidase fdl 	1	1
LOC411509	-4233.694133	-4233.694133	0	Xylo	NonCanon	 tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A 	1	1
LOC411510	-4696.449378	-4696.068199	0.762358	Xylo	NonCanon	 DNA-directed RNA polymerases I and III subunit RPAC1 	0.382591598531928	1
LOC411519	-5558.24658	-5558.16545	0.16226	Xylo	Canon	 tubulin alpha-1C chain 	0.687084256291207	1
LOC411524	-2758.320415	-2758.320415	0	Xylo	NonCanon	 transmembrane protein 179 	1	1
LOC411540	-8586.891723	-8586.891723	0	Xylo	NonCanon	 small G protein signaling modulator 3 homolog 	1	1
LOC411545	-11280.052062	-11278.018639	4.06685	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 25 	0.0437327560765391	1
LOC411552	-4241.25854	-4241.25854	0	Xylo	NonCanon	 ceramide glucosyltransferase 	1	1
LOC411564	-14039.53193	-14038.895664	1.27253	Xylo	NonCanon	 nose resistant to fluoxetine protein 6 	0.259292589694096	1
LOC411566	-14216.642773	-14216.642773	0	Xylo	Canon	 mitogen-activated protein kinase kinase kinase 11 	1	1
LOC411633	-4616.219536	-4616.214156	0.01076	Xylo	NonCanon	 UDP-glucose 4-epimerase 	0.917383285328123	1
LOC411639	-48661.714166	-48658.80827	5.81179	Xylo	Canon	 cytoplasmic dynein 2 heavy chain 1 	0.0159190827763614	1
LOC411654	-4248.369841	-4248.369841	0	Xylo	NonCanon	 probable tRNA N6-adenosine threonylcarbamoyltransferase 	1	1
LOC411665	-3358.155854	-3358.089767	0.132174	Xylo	NonCanon	 heparan sulfate 2-O-sulfotransferase pipe 	0.716188525378003	1
LOC411698	-4873.880489	-4873.880489	0	Xylo	NonCanon	 ethanolaminephosphotransferase 1 	1	1
LOC411699	-12850.934427	-12850.415902	1.03705	Xylo	NonCanon	 SID1 transmembrane family member 1 	0.308508557736079	1
LOC411719	-5305.969256	-5305.969256	0	Xylo	NonCanon	 queuine tRNA-ribosyltransferase catalytic subunit 	1	1
LOC411722	-4601.243223	-4601.236412	0.013622	Xylo	NonCanon	 endoplasmic reticulum-Golgi intermediate compartment protein 2 	0.907087231413329	1
LOC411724	-14210.315529	-14209.942509	0.74604	Xylo	NonCanon	 glycerol-3-phosphate acyltransferase 1, mitochondrial 	0.387732893714267	1
LOC411730	-11621.41706	-11618.752009	5.3301	Xylo	NonCanon	 mannosyl-oligosaccharide glucosidase GCS1 	0.0209601825198107	1
LOC411731	-10041.535959	-10041.535959	0	Xylo	NonCanon	 endoplasmic reticulum metallopeptidase 1 	1	1
LOC411732	-2912.020471	-2911.109352	1.82224	Xylo	NonCanon	 trimeric intracellular cation channel type 1B.1 	0.177046874625301	1
LOC411789	-2794.346764	-2794.346764	0	Xylo	NonCanon	 protein krasavietz 	1	1
LOC411794	-6350.083313	-6350.083314	-2e-06	Xylo	NonCanon	 CCR4-NOT transcription complex subunit 3 	1	1
LOC411796	-5311.34901	-5311.02121	0.6556	Xylo	NonCanon	 serine hydroxymethyltransferase 	0.418117619941072	1
LOC411799	-7239.562623	-7239.387691	0.349864	Xylo	NonCanon	 N-acetylgalactosaminyltransferase 7 	0.554190126462175	1
LOC411839	-6515.362759	-6514.479955	1.76561	Xylo	NonCanon	 telomerase Cajal body protein 1 	0.183926310567207	1
LOC411856	-3808.335682	-3808.335682	0	Xylo	NonCanon	 U3 small nucleolar ribonucleoprotein protein IMP4 	1	1
LOC411875	-6720.903587	-6720.903587	0	Xylo	NonCanon	 transmembrane protein 62 	1	1
LOC411892	-4104.710282	-4104.710282	0	Xylo	Canon	 V-type proton ATPase subunit C 	1	1
LOC411904	-10910.637192	-10910.637192	0	Xylo	NonCanon	 protein smoothened 	1	1
LOC411906	-13908.004894	-13907.761518	0.486752	Xylo	NonCanon	 histone-lysine N-methyltransferase KMT5B-B-like 	0.485379751373467	1
LOC411915	-4488.252145	-4488.252145	0	Xylo	Canon	 mitogen-activated protein kinase p38b 	1	1
LOC411923	-13354.709419	-13354.676749	0.06534	Xylo	NonCanon	 alanine--tRNA ligase, cytoplasmic 	0.798246666879628	1
LOC411972	-5823.174311	-5823.174311	0	Xylo	NonCanon	 CTD small phosphatase-like protein 2 	1	1
LOC411980	-7731.620556	-7731.620556	0	Xylo	Canon	 death-associated protein kinase 1 	1	1
LOC411982	-3174.159331	-3174.15933	2e-06	Xylo	NonCanon	 E3 ubiquitin-protein ligase CBL 	0.998871621209031	1
LOC411985	-16613.039028	-16612.167071	1.74391	Xylo	NonCanon	 histone-lysine N-methyltransferase SETD1 	0.186644165535077	1
LOC412003	-9398.650103	-9398.160907	0.978392	Xylo	NonCanon	 GTPase-activating protein 	0.322596118139781	1
LOC412005	-4698.385052	-4698.254615	0.260874	Xylo	NonCanon	 transmembrane channel-like protein 7 	0.609520340017077	1
LOC412018	-8720.385233	-8705.16462	30.4412	Xylo	NonCanon	 arginyl-tRNA--protein transferase 1 	3.44140917121573e-08	3.61692103894773e-05
LOC412024	-3837.647554	-3837.435484	0.42414	Xylo	NonCanon	 palmitoyltransferase ZDHHC16B 	0.514878460328289	1
LOC412025	-9395.465275	-9390.200927	10.5287	Xylo	NonCanon	 very long-chain specific acyl-CoA dehydrogenase, mitochondrial 	0.00117534860657542	1
LOC412027	-5536.012221	-5535.482645	1.05915	Xylo	NonCanon	 histone-lysine N-methyltransferase PR-Set7 	0.303409130302714	1
LOC412030	-1637.982886	-1637.832574	0.300624	Xylo	NonCanon	 ras-related protein Rab-30 	0.583491493054288	1
LOC412046	-22704.181971	-22697.674714	13.0145	Xylo	NonCanon	 trithorax group protein osa 	0.00030908828539614	0.319288198814213
LOC412064	-2905.620479	-2904.236327	2.7683	Xylo	NonCanon	 probable U2 small nuclear ribonucleoprotein A' 	0.0961482252651121	1
LOC412069	-6738.568658	-6737.698653	1.74001	Xylo	NonCanon	 UTP--glucose-1-phosphate uridylyltransferase 	0.187137559680317	1
LOC412082	-3647.095768	-3645.808531	2.57447	Xylo	NonCanon	 ubiquinone biosynthesis O-methyltransferase, mitochondrial 	0.108600469959022	1
LOC412097	-12673.044648	-12673.044648	0	Xylo	Canon	 AP-3 complex subunit delta-1 	1	1
LOC412115	-11940.174923	-11936.416261	7.51732	Xylo	Canon	 autophagy-related protein 9A 	0.00611085288002216	1
LOC412148	-2795.732311	-2795.732311	0	Xylo	NonCanon	 ras suppressor protein 1 	1	1
LOC412150	-11136.744213	-11136.744213	0	Xylo	NonCanon	 endoplasmin 	1	1
LOC412167	-11469.585321	-11469.585321	0	Xylo	NonCanon	 X-linked retinitis pigmentosa GTPase regulator 	1	1
LOC412177	-7310.289186	-7308.192118	4.19414	Xylo	NonCanon	 4-aminobutyrate aminotransferase, mitochondrial 	0.0405639228141431	1
LOC412195	-6474.006759	-6474.006647	0.000224	Xylo	NonCanon	 histone-lysine N-methyltransferase SMYD3 	0.988058803163463	1
LOC412198	-22088.404061	-22088.404061	0	Xylo	NonCanon	 UDP-glucose:glycoprotein glucosyltransferase 	1	1
LOC412200	-9274.519238	-9270.487605	8.06327	Xylo	NonCanon	 threonine--tRNA ligase, cytoplasmic 	0.00451715847680554	1
LOC412232	-4359.293338	-4359.293338	0	Xylo	NonCanon	 dipeptidyl peptidase 3 	1	1
LOC412235	-4097.954389	-4096.605847	2.69708	Xylo	Canon	 caspase-1 	0.100532216905557	1
LOC412245	-6787.856967	-6787.856967	0	Xylo	NonCanon	 acidic mammalian chitinase 	1	1
LOC412247	-4529.024758	-4528.334891	1.37973	Xylo	NonCanon	 rRNA methyltransferase 2, mitochondrial 	0.240147143502039	1
LOC412263	-13179.809246	-13177.602598	4.4133	Xylo	NonCanon	 endoplasmic reticulum aminopeptidase 1 	0.035659793947499	1
LOC412276	-3721.191538	-3720.458953	1.46517	Xylo	NonCanon	 epimerase family protein SDR39U1 	0.226109307780988	1
LOC412277	-5281.897205	-5281.897205	0	Xylo	NonCanon	 mRNA cap guanine-N7 methyltransferase 	1	1
LOC412278	-20106.400519	-20104.78172	3.2376	Xylo	Canon	 tuberin 	0.0719659878056827	1
LOC412282	-16564.752857	-16563.264252	2.97721	Xylo	NonCanon	 leucine--tRNA ligase, cytoplasmic 	0.0844447218337597	1
LOC412287	-6899.523606	-6897.348947	4.34932	Xylo	NonCanon	 peptidyl-prolyl cis-trans isomerase FKBP4 	0.0370237261950073	1
LOC412294	-4677.785873	-4677.785873	0	Xylo	NonCanon	 deoxynucleotidyltransferase terminal-interacting protein 2 	1	1
LOC412303	-3567.387735	-3567.387735	0	Xylo	NonCanon	 choline-phosphate cytidylyltransferase A 	1	1
LOC412332	-15632.671235	-15632.671235	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 23 	1	1
LOC412339	-3667.810794	-3666.560242	2.5011	Xylo	NonCanon	 cyclin-dependent kinase 7 	0.11376681075912	1
LOC412348	-2783.98046	-2783.98046	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 19 	1	1
LOC412366	-4188.821202	-4188.764869	0.112666	Xylo	NonCanon	 NFU1 iron-sulfur cluster scaffold homolog, mitochondrial 	0.73712911027605	1
LOC412378	-3226.79039	-3225.805839	1.9691	Xylo	NonCanon	 3'-5' ssDNA/RNA exonuclease TatD 	0.160543424295209	1
LOC412410	-7215.979994	-7215.979994	0	Xylo	NonCanon	 U3 small nucleolar RNA-associated protein 6 homolog 	1	1
LOC412422	-20053.546217	-20053.546217	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 1 	1	1
LOC412423	-5522.45444	-5522.45444	0	Xylo	NonCanon	 alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B 	1	1
LOC412467	-7132.515511	-7132.073022	0.884978	Xylo	NonCanon	 bifunctional purine biosynthesis protein PURH 	0.346841860572226	1
LOC412470	-6924.16865	-6922.762869	2.81156	Xylo	NonCanon	 MAP kinase-interacting serine/threonine-protein kinase 1 	0.0935873281912525	1
LOC412526	-4474.074444	-4474.074444	0	Xylo	NonCanon	 protein disulfide-isomerase A6 homolog 	1	1
LOC412540	-6658.705588	-6657.784335	1.84251	Xylo	NonCanon	 carcinine transporter 	0.174657044627014	1
LOC412547	-1364.990916	-1364.990916	0	Xylo	NonCanon	 DNA-directed RNA polymerase II subunit RPB9 	1	1
LOC412554	-3051.435638	-3051.435638	0	Xylo	NonCanon	 transmembrane emp24 domain-containing protein eca 	1	1
LOC412563	-6245.327721	-6245.073211	0.50902	Xylo	NonCanon	 dihydroxyacetone phosphate acyltransferase 	0.475563398576637	1
LOC412573	-6796.375272	-6793.809537	5.13147	Xylo	NonCanon	 cGMP-dependent 3',5'-cyclic phosphodiesterase 	0.0234958203726333	1
LOC412578	-2031.74152	-2031.74152	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 21 	1	1
LOC412580	-7029.580942	-7029.580942	0	Xylo	NonCanon	 protein arginine N-methyltransferase 3 	1	1
LOC412598	-4696.883449	-4696.883449	0	Xylo	NonCanon	 transmembrane protein 268 	1	1
LOC412612	-5358.477171	-5358.477171	0	Xylo	NonCanon	 carbohydrate sulfotransferase 4 	1	1
LOC412619	-5596.815098	-5596.815098	0	Xylo	NonCanon	 amidophosphoribosyltransferase 	1	1
LOC412623	-13039.095563	-13037.132522	3.92608	Xylo	NonCanon	 transmembrane protein 94 	0.0475426437142544	1
LOC412624	-9646.243274	-9646.194706	0.097136	Xylo	NonCanon	 methyltransferase-like protein 13 	0.75529399860366	1
LOC412647	-4441.859625	-4441.859625	0	Xylo	Canon	 septin-2 	1	1
LOC412670	-6008.938295	-6007.34342	3.18975	Xylo	NonCanon	 probable phosphoserine aminotransferase 	0.0741013432878214	1
LOC412675	-5426.595424	-5426.595424	0	Xylo	NonCanon	 aspartate aminotransferase, mitochondrial 	1	1
LOC412687	-5091.554196	-5091.554196	0	Xylo	Canon	 beclin 1-associated autophagy-related key regulator 	1	1
LOC412690	-4618.269587	-4618.226914	0.085346	Xylo	NonCanon	 probable palmitoyltransferase Zdhhc6 	0.770179295993584	1
LOC412750	-12138.244096	-12135.107104	6.27398	Xylo	NonCanon	 DNA topoisomerase I, mitochondrial 	0.0122523628074166	1
LOC412762	-4392.18613	-4392.18613	0	Xylo	NonCanon	 heparan-sulfate 6-O-sulfotransferase 1-B 	1	1
LOC412810	-13660.920075	-13660.920075	0	Xylo	Canon	 V-type proton ATPase 116 kDa subunit a 	1	1
LOC412816	-3362.634069	-3362.591031	0.086076	Xylo	Canon	 syntaxin-7 	0.769226272118086	1
LOC412851	-4284.115076	-4284.115075	2e-06	Xylo	NonCanon	 lysophospholipase D GDPD1-like 	0.998871621209031	1
LOC412870	-1230.959386	-1230.959386	0	Xylo	NonCanon	 mediator of RNA polymerase II transcription subunit 30 	1	1
LOC412878	-21356.52113	-21356.52113	0	Xylo	NonCanon	 DNA N6-methyl adenine demethylase 	1	1
LOC412889	-5899.018688	-5898.70125	0.634876	Xylo	NonCanon	 branched-chain-amino-acid aminotransferase, cytosolic 	0.425572385623953	1
LOC412931	-6699.721996	-6699.056008	1.33198	Xylo	NonCanon	 U3 small nucleolar RNA-associated protein 15 homolog 	0.248453279000941	1
LOC412933	-4706.537502	-4706.454204	0.166596	Xylo	NonCanon	 geranylgeranyl transferase type-1 subunit beta 	0.683154940591336	1
LOC412950	-9967.937418	-9966.740684	2.39347	Xylo	NonCanon	 nucleoporin GLE1 	0.121842906097436	1
LOC412956	-5086.25025	-5086.250251	-2e-06	Xylo	NonCanon	 heparan sulfate glucosamine 3-O-sulfotransferase 1 	1	1
LOC413006	-3937.161039	-3937.161039	0	Xylo	NonCanon	 leucine-rich repeat flightless-interacting protein 2 	1	1
LOC413011	-6541.06438	-6541.06438	0	Xylo	NonCanon	 serine--tRNA ligase, cytoplasmic 	1	1
LOC413030	-3243.880935	-3243.880935	0	Xylo	NonCanon	 transmembrane protein 189 	1	1
