Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC551439	-4176.592202	-4175.290779	2.60285	Nova	NonCanon	 carnosine N-methyltransferase 	0.106671734505484	1
LOC551441	-3476.370601	-3476.370601	0	Nova	NonCanon	 transmembrane protein 165 	1	1
LOC551445	-3839.603805	-3839.603805	0	Nova	NonCanon	 heparin sulfate O-sulfotransferase 	1	1
LOC551447	-5453.958311	-5453.958311	0	Nova	NonCanon	 mannose-6-phosphate isomerase 	1	1
LOC551448	-3110.71318	-3110.71318	0	Nova	NonCanon	 ribose-phosphate pyrophosphokinase 1 	1	1
LOC551452	-4859.549484	-4853.299305	12.5004	Nova	NonCanon	 DNA-directed RNA polymerase II subunit GRINL1A 	0.000406864895485247	0.413374733813011
LOC551457	-4511.732459	-4511.732459	0	Nova	NonCanon	 GDP-fucose protein O-fucosyltransferase 1 	1	1
LOC551467	-4958.800524	-4958.761229	0.07859	Nova	Canon	 syntaxin-18 	0.779217370491861	1
LOC551484	-8683.954783	-8682.676892	2.55578	Nova	NonCanon	 sphingomyelin phosphodiesterase 4 	0.109891566795414	1
LOC551500	-12793.706199	-12793.706199	0	Nova	Canon	 phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform 	1	1
LOC551501	-2174.829876	-2174.829876	0	Nova	NonCanon	 fringe glycosyltransferase 	1	1
LOC551517	-5424.475768	-5424.475768	0	Nova	Canon	 beta-TrCP 	1	1
LOC551530	-22894.863401	-22894.863401	0	Nova	NonCanon	 putative U5 small nuclear ribonucleoprotein 200 kDa helicase 	1	1
LOC551549	-6432.180947	-6432.180947	0	Nova	NonCanon	 transmembrane 9 superfamily member 3 	1	1
LOC551554	-1774.85398	-1774.85398	0	Nova	Canon	 ras-related protein Rac1 	1	1
LOC551578	-9663.689156	-9629.113988	69.1503	Nova	NonCanon	 protein O-mannosyl-transferase 2 	9.12384860756104e-17	9.65303182679958e-14
LOC551581	-6621.22242	-6621.22242	0	Nova	NonCanon	 N-acetylgalactosamine kinase 	1	1
LOC551589	-2400.318783	-2400.318783	0	Nova	NonCanon	 beta-1,3-galactosyltransferase brn 	1	1
LOC551602	-7255.889288	-7253.985746	3.80708	Nova	NonCanon	 ras GTPase-activating protein-binding protein 2 	0.0510363500903709	1
LOC551603	-2249.834883	-2249.834883	0	Nova	NonCanon	 ras-related protein Rab-11A 	1	1
LOC551607	-1222.49184	-1222.49184	0	Nova	NonCanon	 DNA-directed RNA polymerase II subunit RPB11 	1	1
LOC551608	-5542.024133	-5542.024133	0	Nova	Canon	 serine/threonine-protein kinase pelle 	1	1
LOC551618	-6345.892063	-6343.867439	4.04925	Nova	Canon	 prostatic acid phosphatase 	0.0441909739472389	1
LOC551619	-11126.395262	-11122.030585	8.72935	Nova	NonCanon	 transmembrane protein 8B 	0.00313128106191158	1
LOC551629	-16520.850164	-16520.850164	0	Nova	NonCanon	 isoleucine--tRNA ligase, cytoplasmic 	1	1
LOC551631	-8651.42314	-8651.42314	0	Nova	NonCanon	 dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial 	1	1
LOC551642	-5156.758688	-5156.485205	0.546966	Nova	NonCanon	 GPI mannosyltransferase 4 	0.459560041646889	1
LOC551662	-3116.432283	-3116.432283	0	Nova	NonCanon	 beta-1,4-galactosyltransferase 7 	1	1
LOC551664	-4228.587715	-4228.587715	0	Nova	Canon	 palmitoyl-protein thioesterase 1 	1	1
LOC551668	-12719.346021	-12718.288518	2.11501	Nova	Canon	 regulatory-associated protein of mTOR 	0.145861101060663	1
LOC551679	-2570.971551	-2570.971551	0	Nova	NonCanon	 transmembrane protein 47 	1	1
LOC551683	-4677.278563	-4677.278563	0	Nova	NonCanon	 palmitoyltransferase ZDHHC5 	1	1
LOC551695	-775.176371	-775.176371	0	Nova	NonCanon	 gamma-secretase subunit pen-2 	1	1
LOC551699	-5560.253584	-5560.253584	0	Nova	NonCanon	 transmembrane protein 145 	1	1
LOC551709	-13590.167981	-13587.984528	4.36691	Nova	NonCanon	 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 	0.0366433825384209	1
LOC551712	-6050.674577	-6050.537341	0.274472	Nova	NonCanon	 lipoyltransferase 1, mitochondrial 	0.600347570379135	1
LOC551721	-5469.215878	-5469.215878	0	Nova	Canon	 V-type proton ATPase subunit B 	1	1
LOC551732	-4440.212875	-4440.212875	0	Nova	NonCanon	 protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha 	1	1
LOC551749	-8040.320062	-8040.320062	0	Nova	NonCanon	 LARGE xylosyl- and glucuronyltransferase 1 	1	1
LOC551753	-18538.406684	-18538.406684	0	Nova	NonCanon	 RNA polymerase II-associated protein 1 	1	1
LOC551755	-1413.368783	-1413.368783	0	Nova	NonCanon	 transmembrane protein 35A 	1	1
LOC551757	-2041.452478	-2040.203743	2.49747	Nova	NonCanon	 cytochrome b-c1 complex subunit 7 	0.114029351129358	1
LOC551794	-2252.56106	-2252.56106	0	Nova	NonCanon	 transmembrane protein 50A 	1	1
LOC551806	-4515.682877	-4515.682877	0	Nova	NonCanon	 aquaporin 	1	1
LOC551815	-5100.188462	-5100.188462	0	Nova	NonCanon	 putative methyltransferase C9orf114 homolog 	1	1
LOC551817	-1586.059216	-1586.059216	0	Nova	NonCanon	 putative peptidyl-prolyl cis-trans isomerase dodo 	1	1
LOC551819	-5327.896417	-5327.896416	2e-06	Nova	Canon	 TNF receptor-associated factor 6 	0.998871621209031	1
LOC551827	-4298.262104	-4296.350887	3.82243	Nova	NonCanon	 CD2 antigen cytoplasmic tail-binding protein 2 homolog 	0.0505708460642336	1
LOC551837	-12241.415591	-12241.004289	0.822604	Nova	NonCanon	 long-chain-fatty-acid--CoA ligase ACSBG2 	0.364419915910428	1
LOC551847	-4567.746719	-4567.746719	0	Nova	NonCanon	 N-acetyl-D-glucosamine kinase 	1	1
LOC551872	-3586.193036	-3586.193036	0	Nova	NonCanon	 porphobilinogen deaminase 	1	1
LOC551882	-3007.609915	-3007.609915	0	Nova	NonCanon	 protein dj-1beta 	1	1
LOC551892	-3561.105011	-3561.105011	0	Nova	NonCanon	 cytoplasmic protein NCK1 	1	1
LOC551898	-1358.355243	-1358.355243	0	Nova	NonCanon	 tetraspanin-5 	1	1
LOC551912	-1038.928167	-1038.465398	0.925538	Nova	NonCanon	 c-Myc-binding protein 	0.336025063401838	1
LOC551922	-2202.950653	-2201.163502	3.5743	Nova	Canon	 NPC intracellular cholesterol transporter 2 homolog a 	0.0586801754845483	1
LOC551931	-3227.453603	-3214.398216	26.1108	Nova	NonCanon	 ethanolamine-phosphate cytidylyltransferase 	3.22375786699665e-07	0.000337849824461249
LOC551952	-3786.626467	-3786.626467	0	Nova	NonCanon	 putative N-acetylglucosamine-6-phosphate deacetylase 	1	1
LOC551961	-1620.471264	-1620.471264	0	Nova	Canon	 V-type proton ATPase subunit G 	1	1
LOC551962	-2938.997279	-2937.407638	3.17928	Nova	NonCanon	 uncharacterized protein C6orf106 homolog 	0.0745775849727984	1
LOC551964	-7895.612756	-7894.722407	1.7807	Nova	NonCanon	 UDP-N-acetylhexosamine pyrophosphorylase 	0.182063393961129	1
LOC551969	-7049.42929	-7045.173617	8.51135	Nova	Canon	 serine protease HTRA2, mitochondrial 	0.00352938128152491	1
LOC551970	-15416.455059	-15415.637314	1.63549	Nova	Canon	 dual oxidase 	0.200945382874974	1
LOC551972	-5728.438505	-5728.438505	0	Nova	NonCanon	 alpha-1,3/1,6-mannosyltransferase ALG2 	1	1
LOC551980	-3298.706962	-3298.706962	0	Nova	Canon	 ras-related GTP-binding protein D 	1	1
LOC551982	-2491.908832	-2491.536278	0.745108	Nova	NonCanon	 UPF0692 protein CG33108 	0.388029500648162	1
LOC551986	-4592.076395	-4592.076395	0	Nova	NonCanon	 deoxyribose-phosphate aldolase 	1	1
LOC552000	-2614.237821	-2613.131572	2.2125	Nova	NonCanon	 enoyl-CoA delta isomerase 1, mitochondrial 	0.136896665206503	1
LOC552003	-3016.806541	-3004.552219	24.5086	Nova	NonCanon	 uncharacterized LOC552003 	7.39788992677905e-07	0.000774559075333766
LOC552009	-3762.738141	-3760.273874	4.92853	Nova	NonCanon	 MICOS complex subunit MIC27 	0.0264167801700431	1
LOC552036	-5938.658161	-5938.244174	0.827974	Nova	Canon	 suppressor of cytokine signaling 5 	0.362859022974678	1
LOC552043	-3823.984709	-3822.705601	2.55822	Nova	NonCanon	 probable dimethyladenosine transferase 	0.109722059227225	1
LOC552051	-3771.684732	-3771.684732	0	Nova	NonCanon	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit 	1	1
LOC552056	-6047.82905	-6047.82905	0	Nova	NonCanon	 eukaryotic translation initiation factor 3 subunit L 	1	1
LOC552062	-5448.886495	-5448.013261	1.74647	Nova	Canon	 protein argonaute-2 	0.186321118638964	1
LOC552091	-4498.432518	-4498.399415	0.066206	Nova	Canon	 group XV phospholipase A2 	0.796943127468451	1
LOC552093	-3918.41777	-3909.804623	17.2263	Nova	NonCanon	 methyltransferase-like protein 2-A 	3.31810934064449e-05	0.034309250582264
LOC552095	-16150.593126	-16147.722356	5.74154	Nova	NonCanon	 poly [ADP-ribose] polymerase 	0.0165682595880189	1
LOC552124	-3112.807281	-3112.807281	0	Nova	NonCanon	 CD151 antigen 	1	1
LOC552138	-1834.533773	-1834.533773	0	Nova	Canon	 Mig-2-like GTPase Mtl 	1	1
LOC552139	-3882.909767	-3882.909767	0	Nova	NonCanon	 1-acyl-sn-glycerol-3-phosphate acyltransferase alpha 	1	1
LOC552141	-3434.614367	-3434.614367	0	Nova	NonCanon	 beta-1,4-N-acetylgalactosaminyltransferase bre-4 	1	1
LOC552144	-6855.763131	-6854.23807	3.05012	Nova	Canon	 major facilitator superfamily domain-containing protein 8 	0.0807311777045991	1
LOC552145	-2053.281039	-2053.281039	0	Nova	NonCanon	 repressor of RNA polymerase III transcription MAF1 homolog 	1	1
LOC552150	-4889.374384	-4888.219082	2.3106	Nova	Canon	 uncharacterized LOC552150 	0.12849444200175	1
LOC552156	-6458.240194	-6458.239403	0.001582	Nova	NonCanon	 DNA-directed RNA polymerase II subunit RPB2 	0.968273014934515	1
LOC552161	-1464.7315	-1464.7315	0	Nova	NonCanon	 mediator of RNA polymerase II transcription subunit 9 	1	1
LOC552163	-5993.102242	-5993.102242	0	Nova	NonCanon	 dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase 	1	1
LOC552180	-1768.991127	-1768.909058	0.164138	Nova	NonCanon	 cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial 	0.685374986161419	1
LOC552181	-3411.406559	-3411.406559	0	Nova	NonCanon	 EEF1A lysine methyltransferase 2 	1	1
LOC552191	-4871.518328	-4870.969848	1.09696	Nova	NonCanon	 endoplasmic reticulum resident protein 44 	0.294934226490344	1
LOC552194	-6181.433071	-6169.471174	23.9238	Nova	NonCanon	 transmembrane protein 181 	1.0022501064354e-06	0.00104835361133143
LOC552196	-2468.887919	-2468.887919	0	Nova	NonCanon	 ras-related protein Rab-43 	1	1
LOC552197	-4251.524216	-4250.594114	1.8602	Nova	Canon	 cysteine protease ATG4B 	0.172601719171993	1
LOC552204	-1887.063193	-1885.491287	3.14381	Nova	NonCanon	 beta-1,3-glucosyltransferase 	0.0762155770506385	1
LOC552213	-2025.576318	-2025.576318	0	Nova	NonCanon	 activated RNA polymerase II transcriptional coactivator p15 	1	1
LOC552237	-2364.537343	-2362.324672	4.42534	Nova	NonCanon	 transmembrane protein 242 	0.0354090579226353	1
LOC552245	-8795.045931	-8795.045931	0	Nova	NonCanon	 N-acetyltransferase ESCO1 	1	1
LOC552246	-4615.861327	-4615.861327	0	Nova	NonCanon	 transmembrane protein 43 homolog 	1	1
LOC552247	-9222.56125	-9222.56125	0	Nova	Canon	 nuclear factor NF-kappa-B p100 subunit 	1	1
LOC552249	-18850.819053	-18842.201052	17.236	Nova	Canon	 lysosomal alpha-mannosidase 	3.30121160673302e-05	0.0341675401296867
LOC552254	-5443.919268	-5443.919268	0	Nova	NonCanon	 uncharacterized protein F21D5.5 	1	1
LOC552263	-4100.475087	-4100.475087	0	Nova	NonCanon	 ubiquitin thioesterase OTU1 	1	1
LOC552278	-4537.856298	-4537.856298	0	Nova	NonCanon	 protein-tyrosine sulfotransferase 	1	1
LOC552283	-3853.457234	-3853.457234	0	Nova	NonCanon	 uncharacterized LOC552283 	1	1
LOC552315	-3617.009733	-3617.009733	0	Nova	Canon	 ubiquitin-like-conjugating enzyme ATG3 	1	1
LOC552327	-4880.145997	-4877.12597	6.04005	Nova	NonCanon	 UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase 	0.0139848881511736	1
LOC552348	-2190.673094	-2190.673094	0	Nova	NonCanon	 methyltransferase-like protein 23 	1	1
LOC552353	-1860.718676	-1860.718676	0	Nova	NonCanon	 DNA-directed RNA polymerase III subunit RPC4 	1	1
LOC552377	-4743.361916	-4743.361916	0	Nova	NonCanon	 diacylglycerol O-acyltransferase 1 	1	1
LOC552392	-5092.459151	-5089.642686	5.63293	Nova	NonCanon	 serine palmitoyltransferase 1 	0.0176261458631053	1
LOC552398	-4583.327754	-4583.327754	0	Nova	NonCanon	 beta-1,3-galactosyltransferase 1-like 	1	1
LOC552403	-1389.656657	-1389.656657	0	Nova	NonCanon	 mediator of RNA polymerase II transcription subunit 10 	1	1
LOC552410	-1334.923314	-1334.923314	0	Nova	Canon	 V-type proton ATPase subunit e 2 	1	1
LOC552413	-3971.542817	-3971.542816	2e-06	Nova	NonCanon	 scaffold protein salvador 	0.998871621209031	1
LOC552417	-7239.840721	-7239.437412	0.806618	Nova	NonCanon	 acyl-CoA Delta(11) desaturase 	0.369122032891951	1
LOC552419	-2051.224156	-2051.224156	0	Nova	Canon	 ras-like GTP-binding protein RhoL 	1	1
LOC552424	-3298.656332	-3297.554039	2.20459	Nova	NonCanon	 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 	0.137600473991145	1
LOC552426	-2635.250354	-2635.250354	0	Nova	NonCanon	 palmitoyltransferase ZDHHC7 	1	1
LOC552432	-5854.678867	-5854.403178	0.551378	Nova	NonCanon	 transmembrane protein 184C 	0.457755190139131	1
LOC552441	-2883.112982	-2883.112982	0	Nova	NonCanon	 transmembrane protein 256 homolog 	1	1
LOC552443	-2459.60669	-2459.60669	0	Nova	NonCanon	 N-alpha-acetyltransferase 60 	1	1
LOC552449	-2513.453815	-2513.453815	0	Nova	NonCanon	 mediator of RNA polymerase II transcription subunit 6 	1	1
LOC552451	-4833.470261	-4833.470261	0	Nova	NonCanon	 transmembrane and ubiquitin-like domain-containing protein 1 	1	1
LOC552455	-7512.951524	-7506.343556	13.2159	Nova	NonCanon	 transmembrane 9 superfamily member 2 	0.000277584173575098	0.283413441220175
LOC552460	-1443.247526	-1442.479111	1.53683	Nova	NonCanon	 transmembrane protein 18 	0.215090270729197	1
LOC552476	-1284.684565	-1280.267924	8.83328	Nova	Canon	 V-type proton ATPase subunit F 	0.00295786281791885	1
LOC552479	-9847.448958	-9847.448958	0	Nova	NonCanon	 protein draper 	1	1
LOC552485	-5728.734576	-5728.734576	0	Nova	NonCanon	 glycylpeptide N-tetradecanoyltransferase 1 	1	1
LOC552488	-5054.39582	-5053.885714	1.02021	Nova	NonCanon	 F-box only protein 28 	0.312469201739715	1
LOC552495	-10445.062204	-10445.062204	0	Nova	NonCanon	 ATP-binding cassette sub-family D member 3 	1	1
LOC552496	-9506.183493	-9503.88679	4.59341	Nova	NonCanon	 polypeptide N-acetylgalactosaminyltransferase 35A 	0.0320950994429955	1
LOC552501	-1707.700006	-1707.700006	0	Nova	NonCanon	 calcium load-activated calcium channel 	1	1
LOC552510	-7506.675366	-7505.233218	2.8843	Nova	NonCanon	 U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase 	0.0894468722672078	1
LOC552511	-3715.391553	-3715.372544	0.038018	Nova	NonCanon	 GTP:AMP phosphotransferase AK3, mitochondrial 	0.845406999591483	1
LOC552516	-3837.9496	-3837.9496	0	Nova	NonCanon	 glucoside xylosyltransferase 1 	1	1
LOC552520	-4010.509596	-4010.509596	0	Nova	Canon	 AP-3 complex subunit mu-1 	1	1
LOC552522	-7294.522911	-7293.600562	1.8447	Nova	NonCanon	 alpha-(1,6)-fucosyltransferase 	0.174401076101199	1
LOC552528	-8221.948983	-8221.948983	0	Nova	Canon	 calnexin 	1	1
LOC552529	-1439.437365	-1433.912979	11.0488	Nova	NonCanon	 U6 snRNA-associated Sm-like protein LSm4 	0.000887446200985405	0.896320662995259
LOC552531	-1155.409797	-1154.181888	2.45582	Nova	NonCanon	 10 kDa heat shock protein, mitochondrial 	0.117090007598137	1
LOC552533	-6635.385535	-6633.694733	3.3816	Nova	NonCanon	 GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase 	0.0659280242578796	1
LOC552549	-5888.856177	-5888.856177	0	Nova	Canon	 ribosomal protein S6 kinase beta-1 	1	1
LOC552551	-1412.713558	-1411.966528	1.49406	Nova	NonCanon	 small integral membrane protein 14 	0.221587594881283	1
LOC552562	-5279.608609	-5279.608609	0	Nova	NonCanon	 transmembrane protein 53-A 	1	1
LOC552566	-6584.671858	-6584.671858	0	Nova	NonCanon	 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma 	1	1
LOC552571	-7665.637143	-7630.317502	70.6393	Nova	Canon	 serine/threonine-protein kinase unc-51 	4.2888757821379e-17	4.54191945328404e-14
LOC552590	-4499.23579	-4497.059263	4.35305	Nova	NonCanon	 transmembrane protein 120 homolog 	0.0369427294796229	1
LOC552592	-7853.289121	-7853.289092	5.8e-05	Nova	NonCanon	 facilitated trehalose transporter Tret1 	0.993923550959318	1
LOC552599	-1710.907778	-1710.907778	0	Nova	NonCanon	 DNA-directed RNA polymerase II subunit RPB7 	1	1
LOC552607	-3788.26491	-3788.26491	0	Nova	NonCanon	 probable DNA-directed RNA polymerase III subunit RPC6 	1	1
LOC552641	-5470.552968	-5466.625868	7.8542	Nova	NonCanon	 39S ribosomal protein L2, mitochondrial 	0.00507027825794562	1
LOC552643	-9171.205322	-9170.985815	0.439014	Nova	NonCanon	 transmembrane protein adipocyte-associated 1 homolog 	0.507598739853883	1
LOC552654	-2657.296058	-2656.552837	1.48644	Nova	NonCanon	 proteasome subunit alpha type-1 	0.222769636494981	1
LOC552656	-6489.802494	-6483.213652	13.1777	Nova	NonCanon	 probable 39S ribosomal protein L45, mitochondrial 	0.000283300251194301	0.288966256218187
LOC552658	-12951.790055	-12951.605562	0.368986	Nova	NonCanon	 DNA-directed RNA polymerase III subunit RPC2 	0.543557504427859	1
LOC552662	-5092.126825	-5092.126825	0	Nova	NonCanon	 non-canonical poly(A) RNA polymerase PAPD5-like 	1	1
LOC552674	-12023.049003	-12019.653748	6.79051	Nova	NonCanon	 shugoshin 2 	0.00916437234992371	1
LOC552686	-2401.361332	-2401.361332	0	Nova	NonCanon	 breast cancer metastasis-suppressor 1-like protein 	1	1
LOC552688	-3353.776122	-3353.776122	0	Nova	NonCanon	 acyl-CoA:lysophosphatidylglycerol acyltransferase 1 	1	1
LOC552696	-5000.186759	-5000.186759	0	Nova	NonCanon	 histone acetyltransferase KAT8 	1	1
LOC552715	-3718.026177	-3718.026177	0	Nova	NonCanon	 U5 small nuclear ribonucleoprotein 40 kDa protein 	1	1
LOC552719	-1356.259252	-1356.259252	0	Nova	NonCanon	 mediator of RNA polymerase II transcription subunit 11 	1	1
LOC552720	-2773.399575	-2773.399575	0	Nova	Canon	 V-type proton ATPase subunit E 	1	1
LOC552721	-2724.317033	-2724.317033	0	Nova	Canon	 CD63 antigen 	1	1
LOC552723	-6989.671699	-6989.671699	0	Nova	NonCanon	 transmembrane 9 superfamily member 4 	1	1
LOC552725	-7219.506176	-7219.506176	0	Nova	NonCanon	 N-acetylglucosamine-1-phosphotransferase subunits alpha/beta 	1	1
LOC552730	-1987.929449	-1987.929449	0	Nova	NonCanon	 ras-related protein Rab-24 	1	1
LOC552734	-3613.250089	-3613.250089	0	Nova	NonCanon	 poly(U)-specific endoribonuclease homolog 	1	1
LOC552745	-5320.295395	-5320.295395	0	Nova	NonCanon	 O-phosphoseryl-tRNA(Sec) selenium transferase 	1	1
LOC552747	-8785.620423	-8783.854117	3.53261	Nova	NonCanon	 glucosidase 2 subunit beta 	0.060172996561378	1
LOC552748	-5417.226219	-5416.932967	0.586504	Nova	NonCanon	 histone acetyltransferase type B catalytic subunit 	0.443774193325902	1
LOC552756	-5468.792003	-5467.116931	3.35014	Nova	Canon	 cathepsin L1 	0.0671992979352522	1
LOC552766	-5316.948265	-5316.948265	0	Nova	Canon	 tubulin alpha chain 	1	1
LOC552769	-3739.189227	-3739.189227	0	Nova	NonCanon	 ubiA prenyltransferase domain-containing protein 1 homolog 	1	1
LOC552772	-1496.768914	-1496.768914	0	Nova	NonCanon	 EEF1A lysine methyltransferase 1 	1	1
LOC552776	-7493.154095	-7493.154095	0	Nova	NonCanon	 signal recognition particle subunit SRP68 	1	1
LOC552779	-1769.342004	-1769.342004	0	Nova	NonCanon	 ubiquitin-conjugating enzyme E2 G2 	1	1
LOC552787	-10197.929906	-10197.921357	0.017098	Nova	NonCanon	 DNA topoisomerase 3-beta-1 	0.895965703849474	1
LOC552794	-14955.173125	-14955.17312	1e-05	Nova	NonCanon	 mediator of RNA polymerase II transcription subunit 14 	0.997476871683194	1
LOC552802	-1571.112122	-1571.112122	0	Nova	NonCanon	 COX assembly mitochondrial protein homolog 	1	1
LOC552804	-5440.023345	-5440.023345	0	Nova	NonCanon	 tubulin-specific chaperone cofactor E-like protein 	1	1
LOC552807	-1732.037451	-1732.037451	0	Nova	NonCanon	 prefoldin subunit 6 	1	1
LOC552827	-649.00709	-648.712711	0.588758	Nova	NonCanon	 probable small nuclear ribonucleoprotein G 	0.442899794675186	1
LOC552832	-4644.741554	-4644.741554	0	Nova	NonCanon	 glycine N-methyltransferase 	1	1
LOC724169	-2674.784598	-2673.346348	2.8765	Nova	Canon	 transcription factor kayak 	0.0898811903588658	1
LOC724170	-5168.420284	-5168.375479	0.08961	Nova	NonCanon	 DNA polymerase beta-like 	0.76467354648434	1
LOC724188	-1179.836839	-1179.836839	0	Nova	Canon	 protein transport protein Sec61 subunit beta 	1	1
LOC724215	-19324.333201	-19316.366512	15.9334	Nova	NonCanon	 DNA topoisomerase 2 	6.56106488284563e-05	0.0676445789421385
LOC724216	-4452.512992	-4451.573708	1.87857	Nova	NonCanon	 juvenile hormone acid O-methyltransferase 	0.17049676560216	1
LOC724218	-4694.992141	-4694.992141	0	Nova	NonCanon	 metallophosphoesterase 1 homolog 	1	1
LOC724239	-5511.72609	-5510.840558	1.77106	Nova	NonCanon	 kynurenine/alpha-aminoadipate aminotransferase, mitochondrial 	0.183250950083894	1
LOC724241	-1181.246458	-1181.246458	0	Nova	NonCanon	 N-alpha-acetyltransferase 38-B, NatC auxiliary subunit 	1	1
LOC724247	-7254.970477	-7252.584977	4.771	Nova	NonCanon	 rRNA methyltransferase 3, mitochondrial 	0.028943009518725	1
LOC724256	-2897.455321	-2897.455321	0	Nova	NonCanon	 neuferricin 	1	1
LOC724291	-5076.180347	-5076.180347	0	Nova	Canon	 tubulin alpha-1 chain 	1	1
LOC724292	-5274.380597	-5274.380597	0	Nova	NonCanon	 disks large 1 tumor suppressor protein 	1	1
LOC724296	-9736.097757	-9734.804376	2.58676	Nova	NonCanon	 DNA mismatch repair protein Mlh1 	0.107760568310762	1
LOC724303	-1623.555438	-1623.555438	0	Nova	Canon	 AP-1 complex subunit sigma-2 	1	1
LOC724323	-4953.133234	-4950.053574	6.15932	Nova	NonCanon	 problable inactive peptidyl-prolyl cis-trans isomerase-like 6 	0.01307214527055	1
LOC724339	-7436.772783	-7436.772783	0	Nova	NonCanon	 phosphatidylinositol N-acetylglucosaminyltransferase subunit Q 	1	1
LOC724341	-3285.514807	-3285.071994	0.885626	Nova	NonCanon	 endoplasmic reticulum resident protein 29 	0.346665379360994	1
LOC724343	-1742.915606	-1742.915606	0	Nova	NonCanon	 DNA-directed RNA polymerase III subunit RPC9-like 	1	1
LOC724350	-2653.184104	-2653.184104	0	Nova	NonCanon	 4-hydroxybenzoate polyprenyltransferase, mitochondrial 	1	1
LOC724365	-1522.771481	-1522.771481	0	Nova	NonCanon	 ragulator complex protein LAMTOR4 homolog 	1	1
LOC724366	-1865.377905	-1865.377902	6e-06	Nova	NonCanon	 ras-related protein Rap-2a 	0.998045591906797	1
LOC724386	-3061.66117	-3061.399453	0.523434	Nova	Canon	 NPC intracellular cholesterol transporter 2 	0.46938050003224	1
LOC724407	-175.071995	-174.987996	0.167998	Nova	NonCanon	 uncharacterized LOC724407 	0.681897211839005	1
LOC724408	-1514.739114	-1514.739114	0	Nova	Canon	 ras-related GTP-binding protein A 	1	1
LOC724423	-25722.671961	-25722.560634	0.222654	Nova	NonCanon	 DNA polymerase theta 	0.637025101821281	1
LOC724432	-4440.486102	-4438.937374	3.09746	Nova	NonCanon	 ribosomal RNA processing protein 36 homolog 	0.0784145504613926	1
LOC724443	-4990.301585	-4989.63398	1.33521	Nova	NonCanon	 lysophospholipid acyltransferase 5 	0.247880464067424	1
LOC724486	-1580.545459	-1580.295979	0.49896	Nova	NonCanon	 probable N-acetyltransferase san 	0.479957445912749	1
LOC724488	-3317.414295	-3317.101103	0.626384	Nova	NonCanon	 protein lethal(2)essential for life 	0.428684797008314	1
LOC724496	-6301.501941	-6301.323783	0.356316	Nova	NonCanon	 adenylyltransferase and sulfurtransferase MOCS3 	0.550559387856619	1
LOC724510	-13875.213507	-13874.879123	0.668768	Nova	NonCanon	 neuropathy target esterase sws 	0.413481468281409	1
LOC724533	-1635.601272	-1635.601272	0	Nova	NonCanon	 small nuclear ribonucleoprotein Sm D3 	1	1
LOC724542	-9430.748148	-9429.2487	2.9989	Nova	NonCanon	 U3 small nucleolar RNA-associated protein 4 homolog 	0.083321070185535	1
LOC724625	-693.014415	-693.014415	0	Nova	NonCanon	 DNA-directed RNA polymerases I, II, and III subunit RPABC5 	1	1
LOC724630	-1306.240236	-1306.240236	0	Nova	NonCanon	 transmembrane protein 230 	1	1
LOC724648	-2501.380828	-2501.380828	0	Nova	NonCanon	 N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase 	1	1
LOC724654	-1840.016823	-1837.212427	5.60879	Nova	NonCanon	 cytochrome b5 	0.0178705989530562	1
LOC724656	-11837.033221	-11837.033221	0	Nova	NonCanon	 RNA cytidine acetyltransferase 	1	1
LOC724700	-5595.488912	-5595.488912	0	Nova	NonCanon	 putative transferase CAF17 homolog, mitochondrial 	1	1
LOC724703	-8127.029777	-8127.029777	0	Nova	Canon	 modular serine protease 	1	1
LOC724704	-5423.795086	-5423.795086	0	Nova	NonCanon	 cytoplasmic polyadenylation element-binding protein 2 	1	1
LOC724710	-3303.767926	-3303.767926	0	Nova	NonCanon	 transmembrane protein 59-like 	1	1
LOC724741	-9711.042761	-9711.042761	0	Nova	NonCanon	 lipase maturation factor 2 	1	1
LOC724742	-4390.363114	-4390.363114	0	Nova	NonCanon	 probable methyltransferase-like protein 15 homolog 	1	1
LOC724769	-1441.037036	-1441.037036	0	Nova	NonCanon	 protein C10 	1	1
LOC724786	-1656.353639	-1656.150513	0.406252	Nova	NonCanon	 zinc finger HIT domain-containing protein 3 	0.523877998487243	1
LOC724790	-3182.924885	-3181.565658	2.71845	Nova	NonCanon	 39S ribosomal protein L41, mitochondrial 	0.0991942978442694	1
